lon,lat,year,mm,dd,doy,yyyymmdd,t2m,t2m_max,t2m_min,prectotcorr,allsky_sfc_sw_dwn,site,date_planted,date_harvested,season_length,dap,progress,stage
-76.65223568743286,42.7288242962406,2019,10,18,291,2019-10-18,5.66,10.57,0.84,0.51,6.35,NYH1,2019-06-03,2019-12-12,192,137,0.7135416666666666,s8
-76.65223568743286,42.7288242962406,2019,10,19,292,2019-10-19,6.6,14.59,0.17,0.01,15.18,NYH1,2019-06-03,2019-12-12,192,138,0.71875,s8
-76.65223568743286,42.7288242962406,2019,10,20,293,2019-10-20,9.21,16.18,4.61,0.02,6.81,NYH1,2019-06-03,2019-12-12,192,139,0.7239583333333334,s8
-76.65223568743286,42.7288242962406,2019,10,21,294,2019-10-21,11.32,18.26,6.77,0.03,13.73,NYH1,2019-06-03,2019-12-12,192,140,0.7291666666666666,s8
-76.65223568743286,42.7288242962406,2019,10,22,295,2019-10-22,12.45,15.53,9.32,13.17,2.33,NYH1,2019-06-03,2019-12-12,192,141,0.734375,s8
-76.65223568743286,42.7288242962406,2019,10,23,296,2019-10-23,9.1,14.17,4.9,0.08,13.1,NYH1,2019-06-03,2019-12-12,192,142,0.7395833333333334,s8
-76.65223568743286,42.7288242962406,2019,10,24,297,2019-10-24,10.08,17.88,4.81,0.01,10.54,NYH1,2019-06-03,2019-12-12,192,143,0.7447916666666666,s8
-76.65223568743286,42.7288242962406,2019,10,25,298,2019-10-25,9.85,14.87,6.92,0.57,4.58,NYH1,2019-06-03,2019-12-12,192,144,0.75,s8
-76.65223568743286,42.7288242962406,2019,10,26,299,2019-10-26,8.87,12.06,6.51,7.61,10.1,NYH1,2019-06-03,2019-12-12,192,145,0.7552083333333334,s8
-76.65223568743286,42.7288242962406,2019,10,27,300,2019-10-27,12.34,18.58,9.87,5.58,5.17,NYH1,2019-06-03,2019-12-12,192,146,0.7604166666666666,s8
-76.65223568743286,42.7288242962406,2019,10,28,301,2019-10-28,11.47,18.43,6.24,0.02,12.86,NYH1,2019-06-03,2019-12-12,192,147,0.765625,s8
-76.65223568743286,42.7288242962406,2019,10,29,302,2019-10-29,12.83,18.15,8.63,0,9.03,NYH1,2019-06-03,2019-12-12,192,148,0.7708333333333334,s8
-76.65223568743286,42.7288242962406,2019,10,30,303,2019-10-30,12.17,14.8,9.78,2.53,3.77,NYH1,2019-06-03,2019-12-12,192,149,0.7760416666666666,s8
-76.65223568743286,42.7288242962406,2019,10,31,304,2019-10-31,15.12,20.88,7.76,38.58,1.96,NYH1,2019-06-03,2019-12-12,192,150,0.78125,s8
-76.65223568743286,42.7288242962406,2019,11,1,305,2019-11-01,3.24,6.71,-1.23,0.5,6.01,NYH1,2019-06-03,2019-12-12,192,151,0.7864583333333334,s8
-76.65223568743286,42.7288242962406,2019,11,2,306,2019-11-02,2.55,9.09,-2.37,0.12,10.74,NYH1,2019-06-03,2019-12-12,192,152,0.7916666666666666,s8
-76.65223568743286,42.7288242962406,2019,11,3,307,2019-11-03,2.13,6.77,-2.03,0.36,5.81,NYH1,2019-06-03,2019-12-12,192,153,0.796875,s8
-76.65223568743286,42.7288242962406,2019,11,4,308,2019-11-04,4.01,7.79,-1.49,0.04,4.82,NYH1,2019-06-03,2019-12-12,192,154,0.8020833333333334,s9
-76.65223568743286,42.7288242962406,2019,11,5,309,2019-11-05,5.01,8.08,0.57,1.23,3.02,NYH1,2019-06-03,2019-12-12,192,155,0.8072916666666666,s9
-76.65223568743286,42.7288242962406,2019,11,6,310,2019-11-06,1.95,7.26,-1.51,0.06,11.4,NYH1,2019-06-03,2019-12-12,192,156,0.8125,s9
-76.65223568743286,42.7288242962406,2019,11,7,311,2019-11-07,-0.66,2.68,-4.49,3.58,2.47,NYH1,2019-06-03,2019-12-12,192,157,0.8177083333333334,s9
-76.65223568743286,42.7288242962406,2019,11,8,312,2019-11-08,-3.83,-2.04,-5.78,0.82,7.19,NYH1,2019-06-03,2019-12-12,192,158,0.8229166666666666,s9
-76.65223568743286,42.7288242962406,2019,11,9,313,2019-11-09,-1.83,2.32,-5.81,0.01,8.63,NYH1,2019-06-03,2019-12-12,192,159,0.828125,s9
-76.65223568743286,42.7288242962406,2019,11,10,314,2019-11-10,1.45,5.92,-2.82,0.43,6.14,NYH1,2019-06-03,2019-12-12,192,160,0.8333333333333334,s9
-76.65223568743286,42.7288242962406,2019,11,11,315,2019-11-11,-0.58,1.23,-3.68,5.24,2.44,NYH1,2019-06-03,2019-12-12,192,161,0.8385416666666666,s9
-76.65223568743286,42.7288242962406,2019,11,12,316,2019-11-12,-5.62,-3.82,-8.05,3.29,5.71,NYH1,2019-06-03,2019-12-12,192,162,0.84375,s9
-76.65223568743286,42.7288242962406,2019,11,13,317,2019-11-13,-7.03,-4.75,-8.17,0.5,7.17,NYH1,2019-06-03,2019-12-12,192,163,0.8489583333333334,s9
-76.65223568743286,42.7288242962406,2019,11,14,318,2019-11-14,-3.51,1.05,-7.55,0.16,4.43,NYH1,2019-06-03,2019-12-12,192,164,0.8541666666666666,s9
-76.65223568743286,42.7288242962406,2019,11,15,319,2019-11-15,-1.72,3.27,-6.44,0.01,6.46,NYH1,2019-06-03,2019-12-12,192,165,0.859375,s9
-76.65223568743286,42.7288242962406,2019,11,16,320,2019-11-16,-5.31,-1.13,-9.3,0,11.09,NYH1,2019-06-03,2019-12-12,192,166,0.8645833333333334,s9
-76.65223568743286,42.7288242962406,2019,11,17,321,2019-11-17,-3.48,3.17,-9.92,0,9.48,NYH1,2019-06-03,2019-12-12,192,167,0.8697916666666666,s9
-76.65223568743286,42.7288242962406,2019,11,18,322,2019-11-18,-0.44,2.7,-3.44,0.1,5.92,NYH1,2019-06-03,2019-12-12,192,168,0.875,s9
-76.65223568743286,42.7288242962406,2019,11,19,323,2019-11-19,0.51,4.23,-1.64,0.04,4.29,NYH1,2019-06-03,2019-12-12,192,169,0.8802083333333334,s9
-76.65223568743286,42.7288242962406,2019,11,20,324,2019-11-20,0.78,4.34,-1.45,0,2.55,NYH1,2019-06-03,2019-12-12,192,170,0.8854166666666666,s9
-76.65223568743286,42.7288242962406,2019,11,21,325,2019-11-21,2.47,5.99,-0.93,0.17,6.44,NYH1,2019-06-03,2019-12-12,192,171,0.890625,s9
-76.65223568743286,42.7288242962406,2019,11,22,326,2019-11-22,2.47,6.62,-3.85,0.93,3.43,NYH1,2019-06-03,2019-12-12,192,172,0.8958333333333334,s9
-76.65223568743286,42.7288242962406,2019,11,23,327,2019-11-23,-0.65,5.69,-5.15,0.41,9.37,NYH1,2019-06-03,2019-12-12,192,173,0.9010416666666666,s10
-76.65223568743286,42.7288242962406,2019,11,24,328,2019-11-24,0.58,4.73,-1.55,2.14,4.12,NYH1,2019-06-03,2019-12-12,192,174,0.90625,s10
-76.65223568743286,42.7288242962406,2019,11,25,329,2019-11-25,3.57,9.09,-0.56,0.02,5.31,NYH1,2019-06-03,2019-12-12,192,175,0.9114583333333334,s10
-76.65223568743286,42.7288242962406,2019,11,26,330,2019-11-26,6.19,12.78,2.38,0,8.1,NYH1,2019-06-03,2019-12-12,192,176,0.9166666666666666,s10
-76.65223568743286,42.7288242962406,2019,11,27,331,2019-11-27,6.26,10.78,2.66,3.56,3.53,NYH1,2019-06-03,2019-12-12,192,177,0.921875,s10
-76.65223568743286,42.7288242962406,2019,11,28,332,2019-11-28,0.8,3.54,-2.75,1.98,2.23,NYH1,2019-06-03,2019-12-12,192,178,0.9270833333333334,s10
-76.65223568743286,42.7288242962406,2019,11,29,333,2019-11-29,-2.82,-0.59,-4.13,0.11,2.54,NYH1,2019-06-03,2019-12-12,192,179,0.9322916666666666,s10
-76.65223568743286,42.7288242962406,2019,11,30,334,2019-11-30,-3.03,1.13,-4.96,0.08,8.3,NYH1,2019-06-03,2019-12-12,192,180,0.9375,s10
-76.65223568743286,42.7288242962406,2019,12,1,335,2019-12-01,-3.55,-1.56,-5.48,16.55,1.79,NYH1,2019-06-03,2019-12-12,192,181,0.9427083333333334,s10
-76.65223568743286,42.7288242962406,2019,12,2,336,2019-12-02,-3.09,-1.34,-4.93,7.38,2.34,NYH1,2019-06-03,2019-12-12,192,182,0.9479166666666666,s10
-76.65223568743286,42.7288242962406,2019,12,3,337,2019-12-03,-6.2,-2.14,-9.45,0.19,5.54,NYH1,2019-06-03,2019-12-12,192,183,0.953125,s10
-76.65223568743286,42.7288242962406,2019,12,4,338,2019-12-04,-2.85,0.24,-6.97,1,2.56,NYH1,2019-06-03,2019-12-12,192,184,0.9583333333333334,s10
-76.65223568743286,42.7288242962406,2019,12,5,339,2019-12-05,-2.78,-1.65,-7.71,0.83,2.35,NYH1,2019-06-03,2019-12-12,192,185,0.9635416666666666,s10
-76.65223568743286,42.7288242962406,2019,12,6,340,2019-12-06,-4.24,0.36,-9.36,1.87,1.55,NYH1,2019-06-03,2019-12-12,192,186,0.96875,s10
-76.65223568743286,42.7288242962406,2019,12,7,341,2019-12-07,-6.79,-3.18,-11.26,0.07,4.95,NYH1,2019-06-03,2019-12-12,192,187,0.9739583333333334,s10
-76.65223568743286,42.7288242962406,2019,12,8,342,2019-12-08,-4.88,-0.14,-13.17,0.02,5.19,NYH1,2019-06-03,2019-12-12,192,188,0.9791666666666666,s10
-76.65223568743286,42.7288242962406,2019,12,9,343,2019-12-09,1.31,3.16,-0.29,5.28,2.7,NYH1,2019-06-03,2019-12-12,192,189,0.984375,s10
-76.65223568743286,42.7288242962406,2019,12,10,344,2019-12-10,1.66,4.11,-3.37,1.02,1.39,NYH1,2019-06-03,2019-12-12,192,190,0.9895833333333334,s10
-76.65223568743286,42.7288242962406,2019,12,11,345,2019-12-11,-3.78,-1.22,-8.21,0.33,7.34,NYH1,2019-06-03,2019-12-12,192,191,0.9947916666666666,s10
-76.65223568743286,42.7288242962406,2019,12,12,346,2019-12-12,-6.06,-1.73,-11.49,0,6.05,NYH1,2019-06-03,2019-12-12,192,192,1,s10
-76.65314895396673,42.73082649216211,2014,5,27,147,2014-05-27,19.5,25.74,13.24,5.82,17.66,NYH2,2014-05-27,2014-12-02,189,0,0,s1
-76.65314895396673,42.73082649216211,2014,5,28,148,2014-05-28,16.28,19.75,11.89,0.31,16.77,NYH2,2014-05-27,2014-12-02,189,1,0.005291005291005291,s1
-76.65314895396673,42.73082649216211,2014,5,29,149,2014-05-29,14.86,18.61,11.73,0.01,12.16,NYH2,2014-05-27,2014-12-02,189,2,0.010582010582010581,s1
-76.65314895396673,42.73082649216211,2014,5,30,150,2014-05-30,15.67,21.84,9.55,0.01,26.71,NYH2,2014-05-27,2014-12-02,189,3,0.015873015873015872,s1
-76.65314895396673,42.73082649216211,2014,5,31,151,2014-05-31,14.28,20.36,8.02,0,30.69,NYH2,2014-05-27,2014-12-02,189,4,0.021164021164021163,s1
-76.65314895396673,42.73082649216211,2014,6,1,152,2014-06-01,16.58,23.98,7.88,0,30.62,NYH2,2014-05-27,2014-12-02,189,5,0.026455026455026454,s1
-76.65314895396673,42.73082649216211,2014,6,2,153,2014-06-02,20.77,27.67,13.02,1.94,28.07,NYH2,2014-05-27,2014-12-02,189,6,0.031746031746031744,s1
-76.65314895396673,42.73082649216211,2014,6,3,154,2014-06-03,21.51,26.24,16.62,4.63,16.38,NYH2,2014-05-27,2014-12-02,189,7,0.037037037037037035,s1
-76.65314895396673,42.73082649216211,2014,6,4,155,2014-06-04,16.93,22.18,10.86,0.14,19.47,NYH2,2014-05-27,2014-12-02,189,8,0.042328042328042326,s1
-76.65314895396673,42.73082649216211,2014,6,5,156,2014-06-05,14.05,19.24,9.66,0.18,16.79,NYH2,2014-05-27,2014-12-02,189,9,0.047619047619047616,s1
-76.65314895396673,42.73082649216211,2014,6,6,157,2014-06-06,15.05,21.13,8.36,0,22.6,NYH2,2014-05-27,2014-12-02,189,10,0.05291005291005291,s1
-76.65314895396673,42.73082649216211,2014,6,7,158,2014-06-07,18.14,26.28,8.2,0,31.19,NYH2,2014-05-27,2014-12-02,189,11,0.0582010582010582,s1
-76.65314895396673,42.73082649216211,2014,6,8,159,2014-06-08,18.88,25.85,11.24,28.61,23.36,NYH2,2014-05-27,2014-12-02,189,12,0.06349206349206349,s1
-76.65314895396673,42.73082649216211,2014,6,9,160,2014-06-09,18.23,21.19,15.96,4.34,8.38,NYH2,2014-05-27,2014-12-02,189,13,0.06878306878306878,s1
-76.65314895396673,42.73082649216211,2014,6,10,161,2014-06-10,19.42,23.78,14.62,1.44,17.26,NYH2,2014-05-27,2014-12-02,189,14,0.07407407407407407,s1
-76.65314895396673,42.73082649216211,2014,6,11,162,2014-06-11,19.84,22.78,16.84,2.26,8.89,NYH2,2014-05-27,2014-12-02,189,15,0.07936507936507936,s1
-76.65314895396673,42.73082649216211,2014,6,12,163,2014-06-12,18.93,21.82,15.41,6.21,6.62,NYH2,2014-05-27,2014-12-02,189,16,0.08465608465608465,s1
-76.65314895396673,42.73082649216211,2014,6,13,164,2014-06-13,19.52,26.13,13.95,9.11,17.37,NYH2,2014-05-27,2014-12-02,189,17,0.08994708994708994,s1
-76.65314895396673,42.73082649216211,2014,6,14,165,2014-06-14,12.65,15.59,9.75,0.13,12.02,NYH2,2014-05-27,2014-12-02,189,18,0.09523809523809523,s1
-76.65314895396673,42.73082649216211,2014,6,15,166,2014-06-15,16.22,24.38,8.3,0,27.89,NYH2,2014-05-27,2014-12-02,189,19,0.10052910052910052,s2
-76.65314895396673,42.73082649216211,2014,6,16,167,2014-06-16,19.62,26.71,10.04,1.77,25.58,NYH2,2014-05-27,2014-12-02,189,20,0.10582010582010581,s2
-76.65314895396673,42.73082649216211,2014,6,17,168,2014-06-17,22.88,27.95,15.98,11.07,25.01,NYH2,2014-05-27,2014-12-02,189,21,0.1111111111111111,s2
-76.65314895396673,42.73082649216211,2014,6,18,169,2014-06-18,21.16,26.49,17.47,1.21,21.28,NYH2,2014-05-27,2014-12-02,189,22,0.1164021164021164,s2
-76.65314895396673,42.73082649216211,2014,6,19,170,2014-06-19,17.42,23.16,10.19,1.77,26.68,NYH2,2014-05-27,2014-12-02,189,23,0.12169312169312169,s2
-76.65314895396673,42.73082649216211,2014,6,20,171,2014-06-20,14.98,21.71,8.29,0,29.06,NYH2,2014-05-27,2014-12-02,189,24,0.12698412698412698,s2
-76.65314895396673,42.73082649216211,2014,6,21,172,2014-06-21,16.43,23.5,8.73,0,27.92,NYH2,2014-05-27,2014-12-02,189,25,0.13227513227513227,s2
-76.65314895396673,42.73082649216211,2014,6,22,173,2014-06-22,18.18,25.82,10.03,0,30.05,NYH2,2014-05-27,2014-12-02,189,26,0.13756613756613756,s2
-76.65314895396673,42.73082649216211,2014,6,23,174,2014-06-23,20.43,26.37,12.2,0.2,24.16,NYH2,2014-05-27,2014-12-02,189,27,0.14285714285714285,s2
-76.65314895396673,42.73082649216211,2014,6,24,175,2014-06-24,22.47,27.72,17.85,13.47,16.09,NYH2,2014-05-27,2014-12-02,189,28,0.14814814814814814,s2
-76.65314895396673,42.73082649216211,2014,6,25,176,2014-06-25,20.39,22.87,17.09,24.48,7.64,NYH2,2014-05-27,2014-12-02,189,29,0.15343915343915343,s2
-76.65314895396673,42.73082649216211,2014,6,26,177,2014-06-26,20.02,25.37,15.78,0.47,22.54,NYH2,2014-05-27,2014-12-02,189,30,0.15873015873015872,s2
-76.65314895396673,42.73082649216211,2014,6,27,178,2014-06-27,21,27.79,14.27,0,28.98,NYH2,2014-05-27,2014-12-02,189,31,0.164021164021164,s2
-76.65314895396673,42.73082649216211,2014,6,28,179,2014-06-28,22.15,27.57,14.88,0,25.61,NYH2,2014-05-27,2014-12-02,189,32,0.1693121693121693,s2
-76.65314895396673,42.73082649216211,2014,6,29,180,2014-06-29,22.94,28.07,18.48,0.57,25.37,NYH2,2014-05-27,2014-12-02,189,33,0.1746031746031746,s2
-76.65314895396673,42.73082649216211,2014,6,30,181,2014-06-30,24.06,29.7,17.82,0.33,23.97,NYH2,2014-05-27,2014-12-02,189,34,0.17989417989417988,s2
-76.65314895396673,42.73082649216211,2014,7,1,182,2014-07-01,25.44,30.26,20.77,3.29,23.7,NYH2,2014-05-27,2014-12-02,189,35,0.18518518518518517,s2
-76.65314895396673,42.73082649216211,2014,7,2,183,2014-07-02,25,29.08,20.03,4.18,22.24,NYH2,2014-05-27,2014-12-02,189,36,0.19047619047619047,s2
-76.65314895396673,42.73082649216211,2014,7,3,184,2014-07-03,22.3,28.28,15.35,7.45,15.7,NYH2,2014-05-27,2014-12-02,189,37,0.19576719576719576,s2
-76.65314895396673,42.73082649216211,2014,7,4,185,2014-07-04,16.39,20.82,12.99,0.93,21.32,NYH2,2014-05-27,2014-12-02,189,38,0.20105820105820105,s3
-76.65314895396673,42.73082649216211,2014,7,5,186,2014-07-05,17.86,24.55,11.06,0,30.51,NYH2,2014-05-27,2014-12-02,189,39,0.20634920634920634,s3
-76.65314895396673,42.73082649216211,2014,7,6,187,2014-07-06,19.21,25.79,11.37,0.02,28.21,NYH2,2014-05-27,2014-12-02,189,40,0.21164021164021163,s3
-76.65314895396673,42.73082649216211,2014,7,7,188,2014-07-07,21.44,26.59,15.98,7.28,14.3,NYH2,2014-05-27,2014-12-02,189,41,0.21693121693121692,s3
-76.65314895396673,42.73082649216211,2014,7,8,189,2014-07-08,23.14,27.4,18.95,9.91,20.08,NYH2,2014-05-27,2014-12-02,189,42,0.2222222222222222,s3
-76.65314895396673,42.73082649216211,2014,7,9,190,2014-07-09,20.04,24.84,15.17,3.13,20.13,NYH2,2014-05-27,2014-12-02,189,43,0.2275132275132275,s3
-76.65314895396673,42.73082649216211,2014,7,10,191,2014-07-10,18.14,24.41,11.98,0.04,28.69,NYH2,2014-05-27,2014-12-02,189,44,0.2328042328042328,s3
-76.65314895396673,42.73082649216211,2014,7,11,192,2014-07-11,20.45,28.86,11.67,0,28.98,NYH2,2014-05-27,2014-12-02,189,45,0.23809523809523808,s3
-76.65314895396673,42.73082649216211,2014,7,12,193,2014-07-12,22.59,29.11,15.67,0,24.74,NYH2,2014-05-27,2014-12-02,189,46,0.24338624338624337,s3
-76.65314895396673,42.73082649216211,2014,7,13,194,2014-07-13,22.17,25.79,19.04,12.22,8.56,NYH2,2014-05-27,2014-12-02,189,47,0.24867724867724866,s3
-76.65314895396673,42.73082649216211,2014,7,14,195,2014-07-14,21.95,28.22,16.86,0.93,17.52,NYH2,2014-05-27,2014-12-02,189,48,0.25396825396825395,s3
-76.65314895396673,42.73082649216211,2014,7,15,196,2014-07-15,19.89,25.18,14.38,10.5,12.57,NYH2,2014-05-27,2014-12-02,189,49,0.25925925925925924,s3
-76.65314895396673,42.73082649216211,2014,7,16,197,2014-07-16,17.25,23.17,11.56,0.08,23.06,NYH2,2014-05-27,2014-12-02,189,50,0.26455026455026454,s3
-76.65314895396673,42.73082649216211,2014,7,17,198,2014-07-17,16.6,21.81,10.27,0.78,18.88,NYH2,2014-05-27,2014-12-02,189,51,0.2698412698412698,s3
-76.65314895396673,42.73082649216211,2014,7,18,199,2014-07-18,18.95,26.22,10.66,0,26.97,NYH2,2014-05-27,2014-12-02,189,52,0.2751322751322751,s3
-76.65314895396673,42.73082649216211,2014,7,19,200,2014-07-19,20.04,25.38,14.18,0.59,16.43,NYH2,2014-05-27,2014-12-02,189,53,0.2804232804232804,s3
-76.65314895396673,42.73082649216211,2014,7,20,201,2014-07-20,20.96,26.82,16.16,0.81,20.8,NYH2,2014-05-27,2014-12-02,189,54,0.2857142857142857,s3
-76.65314895396673,42.73082649216211,2014,7,21,202,2014-07-21,22.58,28.33,16.14,1.41,21,NYH2,2014-05-27,2014-12-02,189,55,0.291005291005291,s3
-76.65314895396673,42.73082649216211,2014,7,22,203,2014-07-22,24.46,31.27,16.99,0.01,22.75,NYH2,2014-05-27,2014-12-02,189,56,0.2962962962962963,s3
-76.65314895396673,42.73082649216211,2014,7,23,204,2014-07-23,22.25,28.8,15.77,7.84,15.14,NYH2,2014-05-27,2014-12-02,189,57,0.30158730158730157,s4
-76.65314895396673,42.73082649216211,2014,7,24,205,2014-07-24,17.33,22.46,11.9,0.13,26.34,NYH2,2014-05-27,2014-12-02,189,58,0.30687830687830686,s4
-76.65314895396673,42.73082649216211,2014,7,25,206,2014-07-25,18.55,26.6,10.29,0,26.2,NYH2,2014-05-27,2014-12-02,189,59,0.31216931216931215,s4
-76.65314895396673,42.73082649216211,2014,7,26,207,2014-07-26,20.81,27.56,12.72,0.08,21.1,NYH2,2014-05-27,2014-12-02,189,60,0.31746031746031744,s4
-76.65314895396673,42.73082649216211,2014,7,27,208,2014-07-27,22.43,28.38,17.02,11.66,22.9,NYH2,2014-05-27,2014-12-02,189,61,0.32275132275132273,s4
-76.65314895396673,42.73082649216211,2014,7,28,209,2014-07-28,16.82,21.76,11.8,21.52,7.83,NYH2,2014-05-27,2014-12-02,189,62,0.328042328042328,s4
-76.65314895396673,42.73082649216211,2014,7,29,210,2014-07-29,15.42,20.18,10.07,0.12,13.85,NYH2,2014-05-27,2014-12-02,189,63,0.3333333333333333,s4
-76.65314895396673,42.73082649216211,2014,7,30,211,2014-07-30,16.42,22.16,10.14,5.17,18.68,NYH2,2014-05-27,2014-12-02,189,64,0.3386243386243386,s4
-76.65314895396673,42.73082649216211,2014,7,31,212,2014-07-31,17.79,23.97,12.51,2.68,19.04,NYH2,2014-05-27,2014-12-02,189,65,0.3439153439153439,s4
-76.65314895396673,42.73082649216211,2014,8,1,213,2014-08-01,21.4,28.93,13.31,1.45,21.71,NYH2,2014-05-27,2014-12-02,189,66,0.3492063492063492,s4
-76.65314895396673,42.73082649216211,2014,8,2,214,2014-08-02,22.21,28.28,15.79,5.71,21.36,NYH2,2014-05-27,2014-12-02,189,67,0.3544973544973545,s4
-76.65314895396673,42.73082649216211,2014,8,3,215,2014-08-03,21,26.62,17.35,20.25,11.92,NYH2,2014-05-27,2014-12-02,189,68,0.35978835978835977,s4
-76.65314895396673,42.73082649216211,2014,8,4,216,2014-08-04,21.41,27.67,16.32,1.52,20.99,NYH2,2014-05-27,2014-12-02,189,69,0.36507936507936506,s4
-76.65314895396673,42.73082649216211,2014,8,5,217,2014-08-05,19.64,25.55,15.51,8.55,15.79,NYH2,2014-05-27,2014-12-02,189,70,0.37037037037037035,s4
-76.65314895396673,42.73082649216211,2014,8,6,218,2014-08-06,18.45,23.63,13.56,0.37,22.25,NYH2,2014-05-27,2014-12-02,189,71,0.37566137566137564,s4
-76.65314895396673,42.73082649216211,2014,8,7,219,2014-08-07,17.11,23.27,11.94,0.17,24.28,NYH2,2014-05-27,2014-12-02,189,72,0.38095238095238093,s4
-76.65314895396673,42.73082649216211,2014,8,8,220,2014-08-08,17.85,23.87,11.06,0,22.92,NYH2,2014-05-27,2014-12-02,189,73,0.3862433862433862,s4
-76.65314895396673,42.73082649216211,2014,8,9,221,2014-08-09,20.06,26.83,14.61,0,24.28,NYH2,2014-05-27,2014-12-02,189,74,0.3915343915343915,s4
-76.65314895396673,42.73082649216211,2014,8,10,222,2014-08-10,21.41,28.99,15.22,0,24.65,NYH2,2014-05-27,2014-12-02,189,75,0.3968253968253968,s4
-76.65314895396673,42.73082649216211,2014,8,11,223,2014-08-11,21.01,27.38,14.59,1.8,20.29,NYH2,2014-05-27,2014-12-02,189,76,0.4021164021164021,s5
-76.65314895396673,42.73082649216211,2014,8,12,224,2014-08-12,19.1,22.49,16.92,24.39,6.11,NYH2,2014-05-27,2014-12-02,189,77,0.4074074074074074,s5
-76.65314895396673,42.73082649216211,2014,8,13,225,2014-08-13,18.67,23.28,13.12,7.2,15.87,NYH2,2014-05-27,2014-12-02,189,78,0.4126984126984127,s5
-76.65314895396673,42.73082649216211,2014,8,14,226,2014-08-14,14.98,19.98,10.55,0.53,18.34,NYH2,2014-05-27,2014-12-02,189,79,0.41798941798941797,s5
-76.65314895396673,42.73082649216211,2014,8,15,227,2014-08-15,14.58,19.03,9.84,0.25,12.79,NYH2,2014-05-27,2014-12-02,189,80,0.42328042328042326,s5
-76.65314895396673,42.73082649216211,2014,8,16,228,2014-08-16,15.91,21.46,9.87,4.33,15.32,NYH2,2014-05-27,2014-12-02,189,81,0.42857142857142855,s5
-76.65314895396673,42.73082649216211,2014,8,17,229,2014-08-17,17.28,22.84,13.42,0.32,18.48,NYH2,2014-05-27,2014-12-02,189,82,0.43386243386243384,s5
-76.65314895396673,42.73082649216211,2014,8,18,230,2014-08-18,16.25,22.63,11.36,0,20.55,NYH2,2014-05-27,2014-12-02,189,83,0.43915343915343913,s5
-76.65314895396673,42.73082649216211,2014,8,19,231,2014-08-19,19.22,27.77,9.13,0.01,20.49,NYH2,2014-05-27,2014-12-02,189,84,0.4444444444444444,s5
-76.65314895396673,42.73082649216211,2014,8,20,232,2014-08-20,21.16,26.6,17.13,14.15,9.58,NYH2,2014-05-27,2014-12-02,189,85,0.4497354497354497,s5
-76.65314895396673,42.73082649216211,2014,8,21,233,2014-08-21,21.74,26.94,17.64,11.05,16.1,NYH2,2014-05-27,2014-12-02,189,86,0.455026455026455,s5
-76.65314895396673,42.73082649216211,2014,8,22,234,2014-08-22,22.02,27.74,16.26,4.48,14.33,NYH2,2014-05-27,2014-12-02,189,87,0.4603174603174603,s5
-76.65314895396673,42.73082649216211,2014,8,23,235,2014-08-23,19.45,23.35,15.33,1.61,7.88,NYH2,2014-05-27,2014-12-02,189,88,0.4656084656084656,s5
-76.65314895396673,42.73082649216211,2014,8,24,236,2014-08-24,19.62,25.78,14.06,0.04,22.18,NYH2,2014-05-27,2014-12-02,189,89,0.4708994708994709,s5
-76.65314895396673,42.73082649216211,2014,8,25,237,2014-08-25,19.35,25.3,13.44,0,22.39,NYH2,2014-05-27,2014-12-02,189,90,0.47619047619047616,s5
-76.65314895396673,42.73082649216211,2014,8,26,238,2014-08-26,20.95,28.04,13.33,0,24.43,NYH2,2014-05-27,2014-12-02,189,91,0.48148148148148145,s5
-76.65314895396673,42.73082649216211,2014,8,27,239,2014-08-27,21.33,29.16,15.82,0.6,11.42,NYH2,2014-05-27,2014-12-02,189,92,0.48677248677248675,s5
-76.65314895396673,42.73082649216211,2014,8,28,240,2014-08-28,15.79,20.75,10.65,0,17.68,NYH2,2014-05-27,2014-12-02,189,93,0.49206349206349204,s5
-76.65314895396673,42.73082649216211,2014,8,29,241,2014-08-29,16.92,24.33,9.5,0,22.79,NYH2,2014-05-27,2014-12-02,189,94,0.4973544973544973,s5
-76.65314895396673,42.73082649216211,2014,8,30,242,2014-08-30,21,28.88,12.6,0.43,19.05,NYH2,2014-05-27,2014-12-02,189,95,0.5026455026455027,s6
-76.65314895396673,42.73082649216211,2014,8,31,243,2014-08-31,21.45,24.89,18.53,7.5,6.98,NYH2,2014-05-27,2014-12-02,189,96,0.5079365079365079,s6
-76.65314895396673,42.73082649216211,2014,9,1,244,2014-09-01,23.47,30.66,17.03,0.78,17.58,NYH2,2014-05-27,2014-12-02,189,97,0.5132275132275133,s6
-76.65314895396673,42.73082649216211,2014,9,2,245,2014-09-02,22.9,28.61,18.37,15.77,14.4,NYH2,2014-05-27,2014-12-02,189,98,0.5185185185185185,s6
-76.65314895396673,42.73082649216211,2014,9,3,246,2014-09-03,20.28,26.23,14.56,0.43,22.53,NYH2,2014-05-27,2014-12-02,189,99,0.5238095238095238,s6
-76.65314895396673,42.73082649216211,2014,9,4,247,2014-09-04,21.89,28.56,15.73,0,18.85,NYH2,2014-05-27,2014-12-02,189,100,0.5291005291005291,s6
-76.65314895396673,42.73082649216211,2014,9,5,248,2014-09-05,24.14,30.7,17.8,0.81,20.65,NYH2,2014-05-27,2014-12-02,189,101,0.5343915343915344,s6
-76.65314895396673,42.73082649216211,2014,9,6,249,2014-09-06,20.29,23.81,13.07,0.9,6.83,NYH2,2014-05-27,2014-12-02,189,102,0.5396825396825397,s6
