site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10,t2max_s1,t2max_s2,t2max_s3,t2max_s4,t2max_s5,t2max_s6,t2max_s7,t2max_s8,t2max_s9,t2max_s10,t2min_s1,t2min_s2,t2min_s3,t2min_s4,t2min_s5,t2min_s6,t2min_s7,t2min_s8,t2min_s9,t2min_s10,total_gdd,total_prcp,total_rad,avg_t2m,max_t2max,min_t2min,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,rad_early,rad_mid,rad_late
NCH1,2016,119.33000000000001,140.97500000000002,142.9,202.44500000000005,214.48499999999999,243.76000000000002,246.26500000000001,251.98999999999998,242.07999999999998,229.70999999999998,41.04,80.32999999999998,72.61999999999999,68,54.309999999999995,118.70999999999998,52.92,80.18999999999998,29.42,146.81,346.04999999999995,282.26,289.19,361.16,343.78000000000003,356.33000000000004,377.48,305.14,332.08,294.76,16.65875,19.286,19.513333333333332,23.701333333333334,24.708000000000002,27.156,27.817333333333334,27.599999999999998,27.526666666666667,24.61,27.98,27.69,29.19,32.05,32.67,34.4,36.5,33.89,36.23,33.94,2.55,9.3,6.89,12.45,14.95,20.16,20.57,20.98,18.12,14.63,2033.9400000000003,744.3499999999999,3288.2299999999996,23.857741666666666,36.5,2.55,403.20500000000004,906.955,723.78,193.98999999999995,293.94,256.41999999999996,917.5,1438.75,931.98
NCH1,2017,124.97000000000001,182.265,182.535,216.49999999999997,223.17000000000002,229.26500000000004,208.22499999999997,228.01,193.71999999999997,177.00000000000003,55.49000000000001,53.90999999999999,55.57,82.46000000000001,58.230000000000004,47.47,50.540000000000006,87.97,108.37999999999998,39.6,318.93,309.6000000000001,321.34,301.71999999999997,330.87,328.36,299.34000000000003,275.84000000000003,256.48999999999995,259.76,18.478666666666665,23.059285714285714,23.349285714285713,25.58642857142857,26.458571428571428,27.269285714285715,25.124285714285715,26.747142857142858,23.709285714285713,21.724,28.96,31.47,31.86,32.28,34.03,35.3,32.49,32.78,33.61,31.1,7.05,14.71,12.23,18.45,15.24,20.91,15.31,18.28,16.5,12.01,1965.66,639.62,3002.25,24.150623809523807,35.3,7.05,489.77,877.1599999999999,598.73,164.97,238.7,235.94999999999996,949.8700000000001,1260.29,792.0899999999999
NCH1,2018,190.835,196.91,205.955,230.99,210.79000000000002,220.98999999999995,226.16500000000002,211.40999999999997,225.70000000000002,207.38499999999996,71.25,82.04999999999998,36.9,49.01000000000001,34.230000000000004,192.65,100.84,62.57,30.77,253.43000000000004,292.20000000000005,300.08,319.78,340.20000000000005,333.94,255.03,286.03999999999996,308.88,291.13,196.16999999999996,22.587333333333333,23.99357142857143,25.207142857142856,27.952857142857145,26.32785714285714,25.837142857142858,26.272142857142857,25.24142857142857,26.42214285714286,24.559285714285714,31.5,31.25,35.78,35.35,36.14,33.36,32.21,31.39,32.07,31.2,11.53,16.35,16.24,21.19,15.04,19.69,20.62,15.44,20.65,17.74,2127.13,913.7000000000002,2923.4500000000003,25.440090476190477,36.14,11.53,593.7,888.935,644.495,190.2,376.73,346.77000000000004,912.06,1215.21,796.18
NCH1,2019,191.62500000000003,221.86,215.20999999999998,227.91000000000003,247.04000000000002,232.30500000000006,233.71500000000003,221.325,204.715,215.1,5.800000000000002,106.57000000000001,30.969999999999995,32.51,85.84,62.589999999999996,69.89999999999999,109.86999999999999,18.46,4.749999999999999,393.64000000000004,320.04999999999995,367.90000000000003,334.68,370.05000000000007,351.27000000000004,285.58000000000004,262.28,284.45,246.70999999999998,23.476,25.415333333333333,25.015333333333334,28.327142857142857,28.429333333333332,26.624,27.485,24.902666666666665,23.466,24.668666666666667,35.52,37.1,34.29,37.11,36.96,35.35,35.04,34.11,32.4,36.63,8.99,16.61,13.67,20.68,19.09,18.76,20.51,17.95,12.08,15.73,2210.805,527.26,3216.6099999999997,25.78094761904762,37.11,8.99,628.6949999999999,940.9700000000001,641.14,143.34,250.83999999999997,133.07999999999998,1081.5900000000001,1341.58,793.44
NCH1,2020,104.75500000000001,99.13000000000002,152.93,183.885,172.38000000000002,207.27499999999998,216.83499999999998,217.615,207.66000000000003,217.10500000000002,62.59,30.5,107.15,47.440000000000005,105.95999999999997,44.17,31.369999999999997,114.76999999999998,101.30000000000001,52.03,278.84,300.65000000000003,238.11,279.32000000000005,271.89,302.76000000000005,335.88000000000005,280.34,255.19,249.92,17.47,16.819230769230767,21.77846153846154,24.16846153846154,23.31153846153846,26.46,28.093076923076925,27.45846153846154,26.026153846153846,25.419285714285714,28.41,30.69,28.73,31.24,30.76,33.57,34.57,35.54,31.11,31.41,7.22,3,13.48,14.73,16.23,20.81,21.3,22.79,18.32,20.17,1779.5700000000002,697.28,2792.9,23.700467032967033,35.54,3,356.81500000000005,780.375,642.3800000000001,200.24,228.94,268.1,817.6,1189.8500000000001,785.4499999999999
NCH1,2021,129.455,128.88000000000002,193.34000000000003,229.08,225.675,238.935,241.35999999999999,246.945,234.605,221.13500000000005,18.009999999999998,13.979999999999999,118.3,99.72000000000001,73.53999999999999,71.72,152.82,75.07999999999998,14.849999999999998,53.160000000000004,371.85,377.63,303.94,337.26,379.63000000000005,338.85,309.6,325.03000000000003,347.5300000000001,270.79999999999995,17.486875,17.59,23.492,24.4175,24.548125,26.134666666666668,25.423125,26.791333333333334,25.0025,23.68875,28.37,30.46,34.4,31.92,32.2,32.8,32.95,32.48,32.76,32.4,1.29,4.7,9.32,16.79,12.62,20.11,18.15,20.71,13.9,13.94,2089.41,691.1799999999998,3362.120000000001,23.4574875,34.4,1.29,451.67500000000007,935.0500000000001,702.685,150.29,397.79999999999995,143.08999999999997,1053.42,1365.3400000000001,943.3600000000001
NCH1,2022,159.58500000000004,156.39000000000001,213.89499999999998,213.51,223.44000000000003,244.73,241.47500000000002,237.14499999999998,233.32999999999998,226.10500000000002,16.03,39.39,53.68999999999999,23.57,21.18,117.42999999999999,52.769999999999996,59.709999999999994,50.820000000000014,46.919999999999995,346.24000000000007,321.46999999999997,335.95,329.63,358.20000000000005,289.77000000000004,307.45000000000005,327.74999999999994,283.07,257.78,20.112000000000002,20.555333333333333,24.986666666666668,26.812857142857144,26.196666666666665,27.408666666666665,28.925,27.106,25.822666666666667,25.315333333333335,31.16,35.94,37.25,37.89,37.61,39.03,37.28,36.43,33.51,33.73,5.68,6.86,14.31,14.58,15.28,18.68,23.52,16.24,18.44,16.36,2149.605,481.50999999999993,3157.3100000000004,25.32411904761905,39.03,5.68,529.87,923.1550000000001,696.5799999999999,109.10999999999999,214.95,157.45,1003.6600000000001,1285.0500000000002,868.5999999999999
NCH1,2023,124.00500000000001,158.265,166.48499999999999,189.76500000000001,250.11499999999998,266.195,242.93500000000003,264.84499999999997,240.02999999999997,223.26999999999998,67.67999999999999,17.77,66.88000000000001,18.769999999999996,77.51000000000002,96.23999999999998,36.47,35.7,118.5,39.88,340.65,372.64,277.24,354.11,356.85999999999996,336.94,337.43,364.36999999999995,316.49999999999994,308.23,17.4425,19.761875,19.97,23.126,26.454375,27.63,27.353333333333335,28.586875,26.303124999999998,24.040625,28.37,29.58,30.62,32.84,33.69,34.2,35.56,38.51,37.46,33.82,6.93,6.32,12.18,12.05,20.25,20.5,18.73,20.01,14.31,11.89,2125.91,575.4,3364.97,24.066870833333333,38.51,6.32,448.755,949.0100000000001,728.145,152.32999999999998,228.98999999999998,194.07999999999998,990.53,1385.3400000000001,989.0999999999999
NEH1,2014,159.515,168.61,212.69499999999994,186.485,221.36000000000004,215,218.305,111.345,118.60499999999998,69.38500000000002,33.529999999999994,117.01,92.56,25.64,6.289999999999999,50.11,142.05999999999997,63.019999999999996,71.08000000000001,27.82,366.0199999999999,376.04,347.41,400.45,400.2200000000001,314.03000000000003,286.74,257.11,234.61,216.91000000000003,19.38125,20.93375,23.645,22.075625,25.201875,23.86125,24.1125,16.24875,16.22625,11.7825,30.15,30.4,33.47,33.54,39.61,35.22,34.41,30.38,28.37,24.3,1.21,8.92,11.43,10.68,14.3,12.15,13.49,2.54,0.33,1.82,1681.305,629.1200000000001,3199.54,20.346875,39.61,0.33,540.8199999999999,841.1500000000001,299.33500000000004,243.1,224.09999999999997,161.92000000000002,1089.47,1401.44,708.6300000000001
NEH1,2015,197.36499999999998,185.985,237.935,221.62500000000003,191.315,200.42999999999998,161.55,96.875,74.945,56.24000000000001,113.75000000000001,41.45000000000001,47.870000000000005,41.230000000000004,67.44,44.99,55.220000000000006,0.37,19.419999999999998,45.010000000000005,352.5,349.04,374.35,355.57000000000005,342.86999999999995,298.31,246.45000000000002,246.09999999999997,184.82,164.02,22.24058823529412,21.78875,25.71,24.37875,21.259411764705884,22.836875,19.80625,14.383125,11.861875,9.641764705882354,33.24,30.96,35.46,34.24,32.84,36.88,31.61,31.73,27.1,23.98,12.4,12.24,14.71,15.41,9.66,9.47,7.73,2.59,-0.31,-2.09,1624.265,476.75000000000006,2914.0299999999997,19.390738970588234,36.88,-2.09,621.2850000000001,774.9200000000001,228.06,203.07000000000002,208.88,64.80000000000001,1075.8899999999999,1243.2,594.9399999999999
NEH1,2016,125.33,220.055,263.345,260.31500000000005,285.255,243.63,227.795,180.26500000000001,109.985,100.8,97.33000000000003,59.55,32.96,81.60000000000001,51.830000000000005,40.78000000000001,65.91000000000001,47.730000000000004,46.199999999999996,2.4699999999999998,402.28000000000003,500.66,465.56,401.25,415.9100000000001,368.89,312.12,294.93,236.02999999999997,205.31,15.574736842105263,21.895263157894735,25.528333333333332,24.243684210526315,26.286315789473683,24.177777777777777,21.911052631578947,19.713333333333335,13.706842105263158,13.32842105263158,28.67,33.01,35.29,33.26,39.24,36.18,33.34,32.74,25.78,27.74,1.46,10.91,15.95,13.8,16.39,11.93,11.41,7.22,-0.71,2.89,2016.7750000000003,526.3600000000001,3602.939999999999,20.63657602339181,39.24,-0.71,608.73,1016.995,391.05,189.84000000000003,240.12,96.4,1368.5,1498.17,736.27
NEH1,2019,145.28000000000003,196.51500000000001,256.00000000000006,249.60999999999996,246.335,205.68,238.47999999999996,147.12,49.955,9.450000000000001,150.42,79.29,68.06000000000002,59.78000000000001,65.9,72.88000000000001,20.500000000000004,99.25999999999999,23.92,2.6500000000000004,376.62999999999994,417.83000000000004,437.37,453.4400000000001,363.82000000000005,295.65,320.63000000000005,225.81000000000003,241.00000000000006,173.93,17.334736842105265,21.02722222222222,24.341666666666665,24.41777777777778,23.49388888888889,21.434444444444445,23.40833333333333,17.25722222222222,8.507777777777777,1.0347368421052634,32.44,29.86,32.12,33.7,30.92,32.67,32.85,30.97,22.79,18.8,5.68,9.27,11.95,14.07,15.36,12.23,11.79,4.29,-2.69,-10.28,1744.425,642.66,3306.11,18.225780701754385,33.7,-10.28,597.7950000000001,940.105,206.52499999999998,297.77,219.06,125.83,1231.83,1433.5400000000004,640.74
NEH1,2020,127.67499999999998,227.935,239.63500000000008,255.51,226.895,242.61999999999995,214.43,134.85500000000005,129.01999999999998,28.440000000000005,89.7,37.9,65.18,35.95,73.31,21,25.41,25.149999999999995,3.74,7.5200000000000005,285.81,458.86,398.69,440.7,368.03000000000003,379.77,342.82000000000005,259.48,263.96,182.86999999999998,16.610555555555557,24.26764705882353,24.535882352941176,25.966470588235293,23.50470588235294,24.988235294117647,23.62235294117647,17.229411764705883,16.41941176470588,4.903333333333333,27.03,34.27,33.7,37.13,33.07,34.15,36.64,32.14,32.98,23.76,2.3,12.28,13.94,15.47,12.21,14.78,6.46,4.98,3.92,-6.47,1827.015,384.86,3380.9900000000002,20.20480065359477,37.13,-6.47,595.2450000000001,939.4549999999999,292.315,192.78,155.67,36.41,1143.3600000000001,1531.3200000000002,706.3100000000001
NEH1,2021,142.58999999999997,187.25,249.20999999999995,248.365,281.96500000000003,269.825,239.49500000000003,193.63999999999996,141.04999999999998,49.73499999999999,39.57000000000001,57.849999999999994,57.35,47.65,19.2,39.580000000000005,95.64999999999999,9.360000000000001,19.28,72.52000000000001,329.69999999999993,423.95,438.99,403.67,434.26000000000005,397.86999999999995,337.76,300.77,241.04,183.84000000000003,16.42736842105263,20.823333333333334,24.60222222222222,24.566111111111113,26.296315789473685,26.66888888888889,23.833333333333332,20.814444444444444,16.663888888888888,8.736315789473684,27.73,33.49,37.93,34.47,38.13,37.92,38.35,34.02,29.77,25.53,2.19,3.9,14.44,15.08,14.37,15.07,12.52,6.92,3.1,-3.23,2003.125,458.01,3491.85,20.94322222222222,38.35,-3.23,579.05,1039.65,384.42499999999995,154.77,202.07999999999998,101.16000000000001,1192.6399999999999,1573.56,725.65
NEH1,2022,139.79999999999998,159.16999999999996,225.77999999999997,235.51999999999998,229.82500000000002,225.215,229.47000000000003,213.2,170.155,126.63,65.6,42.53,41.239999999999995,48.230000000000004,11.370000000000001,12.489999999999998,18.36,5.240000000000001,37.56999999999999,0.76,335.67999999999995,354.02,370.8100000000001,381.98,369.52000000000004,366.86,342.9699999999999,300.02000000000004,233.56,283.45,18.49375,20.581333333333333,26.418,25.848125,27.837333333333333,27.356666666666666,25.775625,25.684,21.691333333333333,16.48875,33.45,31.2,37.36,37.82,40.63,40.36,37.43,38.55,36.17,28.8,4.3,8.68,15.87,14.24,16.63,16.13,15.87,13.89,9.23,1.51,1954.7649999999999,283.39000000000004,3338.8699999999994,23.617491666666666,40.63,1.51,524.7499999999999,920.0300000000001,509.985,149.37,90.45,43.56999999999999,1060.51,1461.33,817.03
NEH1,2023,185.90000000000006,208.80499999999998,229.32000000000002,209.86999999999998,242.60999999999996,218.35500000000002,240.26,178.52499999999998,165.36,91.83,17.27,24.01,45.17,100.17999999999998,54.71,26.930000000000003,23.369999999999997,16.12,39.92999999999999,12.809999999999999,426.87999999999994,372.46,403.92999999999995,330.99,325.31,360.58,361.00000000000006,283.53000000000003,253.42000000000002,202.53000000000003,20.973529411764705,24.11875,26.26375,23.49875,26.633125,24.883125,27.451875,21.0075,20.056875,13.763125,30.95,36.01,37.22,36.16,42.05,40.49,42,34.12,35.2,28.44,6.51,10.19,16.58,12.93,15.89,13.07,14.84,10.58,2.34,2.72,1970.835,360.5,3320.6300000000006,22.865040441176472,42.05,2.34,624.0250000000001,911.0949999999999,435.715,86.45,205.19,68.86,1203.27,1377.8799999999999,739.48
NEH2,2014,170.17999999999998,162.965,211.93499999999997,216.35999999999996,249.42000000000002,227.70500000000007,147.805,176.77999999999997,76.42,83.24499999999999,43.07,121.04999999999998,75.29,22.609999999999996,59.660000000000004,62.60000000000001,32.41,21.339999999999996,19.360000000000003,2.23,418.84,398.96,480.29999999999995,419.53,435.53999999999996,370.34,303.46999999999997,320.7900000000001,251.40999999999997,220.55000000000007,19.04277777777778,19.84764705882353,22.323888888888888,23.93764705882353,25.116666666666667,23.609411764705882,18.14294117647059,19.232222222222223,11.828823529411766,10.851666666666667,33.03,33.56,35.45,39.47,39.1,33.74,33,33.38,25.48,27.27,1.82,9.19,11.45,9.94,15.69,14.91,1.83,6.33,0.57,-4.51,1722.815,459.62000000000006,3619.73,19.393369281045754,39.47,-4.51,545.0799999999999,841.29,336.445,239.40999999999997,177.28,42.93,1298.1,1528.8799999999999,792.7500000000001
NEH2,2015,100.87500000000003,102.78500000000001,195.925,245.01,262.14500000000004,258.045,224.45999999999998,225.35000000000002,147.385,115.47499999999998,42.8,63.970000000000006,103.98,26.700000000000003,43.13,58.13,27.5,12,45.779999999999994,21,362.75000000000006,381.49999999999994,409.06999999999994,487.61,461.7,422.05999999999995,385.10999999999996,341.45,220.02,255.49,13.708947368421052,14.095263157894736,20.973333333333333,23.82894736842105,25.04842105263158,25.41611111111111,22.53578947368421,23.560555555555556,17.05736842105263,14.16157894736842,29.6,25.38,34.27,37.98,37.07,37.37,36.76,37.14,34.3,33.88,0.84,1.77,6.21,13.19,13.3,15.05,8.96,9.78,5.18,2.23,1877.4550000000002,444.98999999999995,3726.7599999999993,20.038631578947367,37.98,0.84,399.58500000000004,989.6600000000001,488.21,210.75,155.46,78.78,1153.32,1756.4799999999998,816.96
NEH2,2018,108.955,162.71,195.26000000000002,163.42999999999998,215.20499999999996,168.11499999999998,190.48000000000002,158.89499999999995,153.81500000000003,151.03,104.7,39.66,56.620000000000005,70.80999999999999,62.18,36.72,33.32999999999999,23.89,39.940000000000005,14.979999999999999,298.79,369.04999999999995,338.84,332.35,403.0599999999999,331.46999999999997,320.14,272.7,229.76000000000002,265.84000000000003,16.804666666666666,22.265714285714285,24.911428571428573,22.369285714285713,25.354,22.125714285714285,24.052142857142858,21.687142857142856,20.725,19.947333333333333,29.32,34.55,36.66,35.53,35.88,32.75,33.5,35.06,32.44,34.09,6.87,10.69,14.52,11.86,16.06,11.81,15.15,10.61,11.68,4.79,1667.895,482.83000000000004,3161.9999999999995,22.024242857142855,36.66,4.79,466.92500000000007,737.2299999999999,463.74,200.98000000000002,203.03999999999996,78.81,1006.6799999999998,1387.02,768.3000000000001
NEH2,2019,123.06499999999998,162.30999999999995,236.16500000000002,245.22500000000002,245.755,204.95000000000005,220.625,118.37000000000003,55.21,10.374999999999998,157.74999999999997,71.51,122.88000000000001,46.19000000000001,74.67999999999999,68.77,16.639999999999997,26.95,3.369999999999999,9.149999999999999,394.36,438.16,473.06999999999994,458.69000000000005,379.75999999999993,350.49000000000007,346.15,272.69000000000005,244.09000000000003,157.90000000000003,15.522631578947369,19.16611111111111,23.592222222222222,24.286666666666665,23.579444444444444,21.375,22.273888888888887,15.417777777777777,7.714444444444444,0.1466666666666667,30.7,29.3,35.06,35.95,33.49,33.82,34.52,31.31,23.31,22.27,2.61,8.56,10.19,12.94,13.75,11.12,10.34,1.3,-4.43,-10.37,1622.0500000000002,597.89,3515.3600000000006,17.307485380116958,35.95,-10.37,521.54,916.5550000000001,183.95500000000004,352.14,206.27999999999997,39.47,1305.59,1535.0900000000001,674.6800000000001
NEH2,2020,115.565,206.51999999999998,211.595,230.79999999999995,219.275,213.295,220.865,125.95500000000001,135.3,85.48000000000002,91.47000000000001,22.91,19.05,30.65,67.34,9.889999999999997,0.27,17.400000000000002,1.22,10,387.01,429.22999999999996,426.46000000000004,439.16999999999996,371.41999999999996,390.08000000000004,345.54999999999995,266.82,262.43999999999994,220.08000000000004,16.29705882352941,24.29625,24.435,25.9725,24.146875,24.64125,25.46625,17.07375,17.13875,11.565294117647058,25.92,35.95,36.47,37.38,36.17,36.65,38.01,37.49,32.93,30.69,5.94,10.97,13.25,15.87,13.29,12.99,11.81,1.43,3.93,-2.91,1764.6499999999999,270.20000000000005,3538.26,21.103297794117648,38.01,-2.91,533.68,884.2349999999999,346.735,133.43,108.15,28.62,1242.7,1546.22,749.34
NEH2,2021,118.31,155.17000000000002,203.375,205.27000000000004,205.80500000000004,237.51,207.01,202.055,156.34000000000003,133.95999999999998,69.67,36.63,12.48,41.31,47.14,11.94,52.769999999999996,48.519999999999996,4.790000000000001,38.78,294.15,399.39,379.04999999999995,414.80000000000007,368.46,359.4899999999999,323.75,308.53999999999996,270.11000000000007,247.44000000000003,16.58875,19.964375,25.320666666666668,23.74375,24.340666666666667,26.991875,24.63533333333333,23.030625,20.377333333333333,17.58625,28.35,33.75,41.31,35.07,36.38,40.42,35.26,35.91,35.77,33.94,2.48,4.94,12.49,14.54,14.14,15.37,13.12,12.09,6.8,7.54,1824.8050000000003,364.03,3365.18,22.2579625,41.31,2.48,476.855,855.595,492.355,118.78000000000002,153.16,92.09,1072.59,1466.5,826.0900000000001
NEH2,2022,107.11,153.53500000000003,216.46999999999997,202.32999999999998,234.125,211.47500000000002,194.075,209.35500000000005,175.94500000000002,128.04999999999998,21.85,41.73,6.76,51.63,25.19,23.86,8.7,5,31.730000000000004,5.78,330.94,359.84,423.36,368.51000000000005,411.82,335.9700000000001,321.23,333.67999999999995,264.35,239.98999999999995,16.565333333333335,20.602666666666668,27.001333333333335,25.98,29.035333333333334,25.745333333333335,25.862857142857145,25.991333333333333,22.342666666666666,17.622,34.92,34.14,41.44,38.65,42.09,40.31,38.61,39.53,38.87,30.14,2.67,9.43,12.62,14.42,17.61,14.34,15.86,13.17,9.05,5.2,1832.47,222.23,3389.6899999999996,23.674885714285715,42.09,2.67,477.115,842.0050000000001,513.35,70.34,109.38000000000001,42.510000000000005,1114.1399999999999,1437.5300000000002,838.02
NEH3,2014,171.505,171.49499999999998,227.60999999999996,236.085,257.89,235.435,147.625,158.59500000000003,105.69,44.870000000000005,49.68000000000001,128.42000000000002,69.96,22.1,43.65,68.3,22.720000000000006,29.029999999999998,1.86,1.49,440.46,430.87,503.4200000000001,443.72999999999996,457.37,365.24000000000007,321.28,317.73,246.14999999999998,199.27999999999997,18.525263157894738,19.831666666666667,22.6,24.788333333333334,24.41526315789474,23.490555555555556,17.541666666666668,17.432105263157894,13.492777777777778,4.3784210526315785,33.17,35.45,36.17,39.76,35.55,34.75,33.98,30.86,28.86,21.74,2.11,8.64,11.5,10.48,15.03,11.97,1.66,1.1,3.09,-14,1756.8000000000002,437.21000000000004,3725.5299999999997,18.649605263157895,39.76,-14,570.6099999999999,877.0350000000001,309.15500000000003,248.06,156.77,32.379999999999995,1374.75,1587.62,763.16
NEH3,2015,222.02,253.275,275.37500000000006,220.31500000000003,250.59,193.70500000000004,110.93499999999999,76.66499999999999,22.919999999999998,11.534999999999998,69.25999999999999,37.31,56.41,43.210000000000015,7.679999999999999,30.32,9.68,42.85,28.259999999999998,6.21,451.94,474.0300000000001,460.09,378.96,367.10999999999996,299.63,232.15,199.26999999999998,172.84999999999997,117.26,21.99578947368421,24.74684210526316,25.803684210526317,22.692222222222224,24.33684210526316,20.295263157894738,14.716666666666667,10.703157894736842,3.440526315789474,0.9278947368421052,32.75,37.62,36.21,34.27,37.1,36.55,33.98,29.2,18.92,18.3,11.62,13.83,14.86,8.77,10.91,5.19,2.75,-3.18,-7.75,-6.55,1637.3350000000003,331.19,3153.2900000000004,16.96588888888889,37.62,-7.75,750.6700000000001,775.5450000000001,111.11999999999999,162.98,90.89000000000001,77.32,1386.06,1277.85,489.37999999999994
NEH3,2017,120.68,239.55499999999998,228.86000000000004,277.05000000000007,199.075,226.34000000000003,203.77000000000004,113.06499999999997,84.68,15.795,67.58000000000003,2.44,30.349999999999994,33.239999999999995,100.35,42.61000000000001,12.190000000000001,127.38,3.8899999999999997,1.49,407.26,476.75,488.07,427.96000000000004,379.03000000000003,388.51,351.06000000000006,226.19000000000003,257.71000000000004,164.19000000000003,15.196842105263158,24.95777777777778,24.198888888888888,27.75611111111111,20.95388888888889,22.74,21.738333333333333,15.297777777777778,11.348333333333333,2.4433333333333334,29.62,39.16,38.8,39.92,30.38,34.4,37.76,35.4,25.52,20,1.61,13.29,12.01,17.26,10.72,12.92,8.69,6.25,-0.49,-6.03,1708.8700000000001,421.52,3566.73,18.66312865497076,39.92,-6.03,589.095,906.2350000000001,213.53999999999996,100.37000000000002,188.39,132.76,1372.08,1546.56,648.0900000000001
NEH3,2020,94.795,212.99,243.625,259.66,237.69500000000002,260.465,188.625,173.52500000000003,116.94999999999999,41.45500000000001,61.92999999999999,18.41,19.85,34.44,75.20000000000002,6.539999999999999,17.189999999999998,0.99,4.07,7.19,346.3,489.58000000000004,479.38,475.28999999999996,428.84999999999997,416.79,350.81000000000006,300.85,276.01,183.98,13.564444444444446,23.150555555555556,25.285555555555558,26.31,23.453333333333333,26.709444444444443,20.72,19.136666666666667,14.393888888888888,4.279444444444445,26.05,36.49,38.2,37.77,33.38,38.03,38.09,32.39,31.53,25.98,-0.5,9.78,12.8,15.56,13.26,15.11,1.24,6.31,0.33,-9.43,1829.785,245.81,3747.8399999999997,19.700333333333333,38.2,-9.43,551.4100000000001,946.4449999999999,331.93000000000006,100.19,133.37,12.25,1315.2600000000002,1671.7399999999998,760.84
NEH3,2021,136.09000000000003,213.205,188.80000000000004,216.74,224.80499999999998,219.42000000000002,208.57999999999996,180.51999999999998,132.005,89.19500000000001,58.99,9.17,22.950000000000006,45.54,11.389999999999999,53.03,40.94,5.1,29.279999999999998,11.639999999999999,362.69,408.4200000000001,361.06999999999994,397.97999999999996,353.33,335.51000000000005,311.43,279.46,254.66,225.63000000000005,18.53125,26.022666666666666,23.659333333333333,24.314375,27.253333333333334,26.542666666666666,23.84625,22.616666666666667,18.501333333333335,12.845625,32.28,40.82,37.07,37.11,39.15,40.84,35.89,36.34,35.55,29.05,4.73,12.84,14.26,14.68,15.96,16.74,12.78,12.12,7.2,0.83,1809.36,288.03,3290.18,22.41335,40.84,0.83,538.0950000000001,869.5449999999998,401.71999999999997,91.11,150.9,46.019999999999996,1132.18,1398.25,759.75
NEH3,2022,131.16999999999996,185.65,241.19500000000002,246.23000000000002,249.79500000000002,239.17000000000002,224.44,190.815,141.34000000000003,88.08,16.97,33.36,16.28,34.36,33.38000000000001,11.729999999999999,3.2500000000000004,24.909999999999997,11.52,0.44,385.05,423.79,466.91999999999996,427.53999999999996,412.32,386.2,361.25000000000006,293.17,275.10999999999996,237.38000000000002,17.500588235294117,21.798235294117646,26.483529411764707,28.14125,27.21,26.22705882352941,26.134375,22.095882352941178,16.92705882352941,11.73764705882353,35.11,41.47,38.91,42.89,41.59,39.08,38.88,40.1,30.63,29.55,3.25,9.03,12.32,17.01,15.1,14.79,13.96,8.81,1.37,-1,1937.8850000000002,186.20000000000002,3668.73,22.425562499999998,42.89,-1,558.015,959.635,420.235,66.61,82.72000000000001,36.86999999999999,1275.76,1587.31,805.66
NEH3,2023,172.85000000000005,166.33499999999998,170.88999999999993,205.53,215.075,209.97500000000002,205.36,149.425,135.40499999999997,90.33999999999999,70.03,25.339999999999996,42.39999999999999,40.75000000000001,72.52999999999999,5.13,3.4,40.85999999999999,12.069999999999999,20.83,362.95000000000005,360.27,357.07,369.09000000000003,353.2800000000001,357.46000000000004,320.58,252.6,260.87,210.93000000000004,20.89125,21.580000000000002,21.869333333333334,24.954,25.866,26.367333333333335,25.869333333333334,19.932666666666666,18.490666666666666,13.0825,31.94,33.62,33.56,38.55,39.55,40.72,40.5,33.73,33.39,28.51,13.8,11.25,11.59,13.96,15.14,12.75,10.84,9.72,1.42,0.66,1721.1850000000002,333.3399999999999,3205.1,21.890308333333333,40.72,0.66,510.075,835.94,375.16999999999996,137.76999999999998,121.81,73.75999999999999,1080.29,1400.41,724.4000000000001
NEH4,2015,201.94,184.95499999999998,240.30999999999997,221.635,187.35999999999996,198.085,159.415,92.13500000000002,72.75999999999999,62.135000000000005,111.36,36.72,63.71,58.03,82.21000000000001,46.759999999999984,78.99999999999999,0.08,17.790000000000003,43.56,358.31,348.35,388.09999999999997,335.05,327.72999999999996,292.28,236.35,237.11999999999998,178.87000000000003,152.13999999999996,22.573529411764707,21.823125,25.84875,24.350625,21.068823529411766,22.656875,19.666875,13.939375,11.7175,9.920588235294117,33.07,31.07,35.1,33.99,32.3,36.38,32.36,30.65,27.18,23.98,12.7,13.02,15.08,15.49,9.46,8.27,6.83,2.39,0.28,-2.49,1620.7299999999998,539.22,2854.2999999999993,19.35660661764706,36.38,-2.49,627.2049999999999,766.4949999999999,227.03000000000003,211.79,266,61.43000000000001,1094.76,1191.4099999999999,568.13
