site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10
MIH1,2022,134.52499999999998,159.42999999999998,185.76500000000004,200.4,214.21499999999997,180.42,171.375,122.645,68.235,64.44999999999999,37.69,51.21,46.690000000000005,49.51,53.38000000000001,56.760000000000005,31.119999999999997,26.639999999999997,29.419999999999998,25.169999999999998,349.4699999999999,413.15,404.49999999999994,358.75,354.39000000000004,329.03,254.43999999999997,234.69000000000005,219.29,163.87,17.641176470588235,19.93294117647059,21.546470588235294,22.738125,22.879411764705882,20.56235294117647,20.471249999999998,15.825882352941177,10.478823529411764,10.05764705882353
MIH1,2023,147.54000000000002,168.035,215.47499999999997,215.87500000000003,187.465,186.12000000000003,134.665,114.17,53.43,20.009999999999998,0.69,23.36,91,68.69000000000001,78.83,27.1,16.660000000000004,67.44999999999999,62.290000000000006,17.560000000000002,475.7500000000001,352.69,352.13999999999993,390.47,330.64,317.14,256.62,173.68999999999997,119.60000000000001,151.25,17.750555555555554,19.313333333333333,22.973529411764705,22.19222222222222,20.415,21.11764705882353,16.90277777777778,15.088235294117647,10.254444444444445,5.16
MNH1,2014,122.41,123.865,172.505,141.63500000000002,164.58500000000004,176.70499999999998,202.53999999999996,103.54499999999999,111.28,45.684999999999995,39.730000000000004,83.58999999999999,138.46000000000004,20.800000000000004,11.669999999999998,9.959999999999999,102.06,25.38,18.39,31.800000000000004,341.73,302.71,298.11999999999995,358.72999999999996,320.99999999999994,310.89,261.06,230.54,228.95,184.81000000000003,17.175,18.506,21.79,19.204375,21.31,21.782666666666668,22.63375,15.849333333333334,16.66,9.21625
MNH1,2015,118.41000000000003,189.665,170.92999999999998,241.345,213.16,165.53499999999997,178.07,114.78500000000003,73.725,43.115,53.48,106.87,54.46,99.75,17.93,102.93,68.88999999999999,17.59,10.41,27.46,355.19000000000005,400.80000000000007,378.74999999999994,417.09999999999997,387.46000000000004,284.16,262.45000000000005,255.03000000000003,202.04,134.85,15.909444444444444,20.92,20.455882352941178,23.93611111111111,22.82470588235294,19.085,20.22705882352941,14.83,11.94,8.39611111111111
MNH1,2016,131.37000000000003,170.10000000000002,158.62500000000006,187.75500000000005,216.265,187.26000000000005,142.96999999999997,127.21000000000001,113.08999999999999,49.36,54.89,93.26000000000002,29.72,128.86,41.39999999999999,95.09,71.74999999999999,111.47,110.4,41.940000000000005,346.0199999999999,365.21,393.2,384.26,343.01,307.9,286.41,215.62,205.34000000000003,186.75,17.948125,20.906875,21.083333333333332,22.03625,23.749375,22.786,19.14375,18.201999999999998,16.27375,10.205
MNH1,2017,100.46000000000001,171.185,144.60999999999996,202.46,204.02500000000003,161.72,137.61,175.57500000000005,85.86499999999998,50.61,92.37000000000002,38.99,62,25.01,88.93,64.58,34.03999999999999,32.18,135.96,22.980000000000004,326.26,414.38000000000005,377.2900000000001,422.99000000000007,352.9599999999999,296.03999999999996,296.36999999999995,272.71000000000004,174.34999999999997,168.86,14.433333333333334,20.09294117647059,18.62470588235294,22.454117647058823,22.33705882352941,19.51529411764706,17.935294117647057,20.235294117647058,13.828235294117647,9.408823529411764
MNH1,2018,216.46,193.585,233.89499999999992,176.49000000000004,229.83500000000004,180.02499999999998,156.875,47.095,15.989999999999998,4.5600000000000005,99.86999999999999,119.12000000000002,61.980000000000004,40.169999999999995,36.10999999999999,139.21,107.9,74.73,10.75,23.420000000000005,375.56,292.7,416.97,384.88000000000005,344.75,218.79,266.14,147.83,185.90999999999997,116.66,22.46388888888889,21.544117647058822,23.636666666666667,20.618823529411767,22.741666666666667,20.528823529411763,18.663529411764706,9.9655555555555555,4.465882352941176,-0.1966666666666662
MNH1,2019,149.47,200.41499999999996,219.06,188.75,164.665,133.71,141.32,43.195,15.409999999999997,0,74.7,112.16,76.62,32.75,55.67,109.69999999999999,47.69000000000001,95.75999999999998,33.160000000000004,17.12,391.71999999999997,303.89,357.46,397.30000000000007,302.18,258.37,229.69999999999996,140.73999999999998,160.16000000000003,106.97999999999998,18.879411764705882,21.985294117647058,23.216470588235293,21.281764705882352,19.64235294117647,17.93176470588235,18.053529411764707,8.904117647058824,3.478235294117647,-2.6564705882352944
MNH1,2020,121.34,184.89,222.39000000000001,203.93,206.39,209.45999999999998,106.05999999999999,119.06,64.35,20.160000000000004,118.76,58.08,73.64999999999999,34.88000000000001,69.81,59.570000000000014,71.82000000000001,12.229999999999999,16.820000000000004,23.5,338.7799999999999,432.1600000000001,406.5400000000001,389.7000000000001,371.6499999999999,352.3,269.67,231.91000000000003,205.87000000000003,139.38,16.418888888888887,20.93294117647059,22.622222222222224,22.536470588235293,21.697222222222223,22.67705882352941,15.508823529411766,15.331111111111111,10.321764705882353,1.232222222222222
MNH1,2021,134.39000000000001,225.73999999999998,201.05999999999997,204.32000000000005,234.46499999999995,220.58499999999998,191.99500000000003,133.475,145.40500000000003,54.794999999999995,85.74000000000001,3.5900000000000003,51.29,58.779999999999994,13.340000000000003,36.370000000000005,144.51000000000002,19.520000000000003,12.459999999999999,36.83,330.59,483.71999999999997,378.4800000000001,374.40999999999997,341.37000000000006,332.26000000000005,287.89,265.79999999999995,209.51,167.18999999999997,17.191176470588236,24.831176470588236,23.296875,22.888823529411766,24.967058823529413,24.30625,21.22,17.99375,17.764117647058825,9.951764705882352
MNH1,2022,123.50999999999999,215.655,231.10999999999996,232.40500000000003,212.44000000000003,196.33499999999998,175.3,113.34,49.065,54.885000000000005,47.91,37.830000000000005,54.64,37.31,66.65,62.309999999999995,15.479999999999999,7.4399999999999995,3.4399999999999995,21.229999999999997,354.49,407.09000000000003,380.92999999999995,399.63000000000005,332.99000000000007,292.7,275.88,244.54000000000002,194.51999999999998,138.59,16.99705882352941,23.295294117647057,24.206470588235295,24.588823529411766,23.062941176470588,22.21875,19.97235294117647,15.508823529411764,7.604705882352942,9.114117647058823
MNH1,2023,197.42,201.455,206.99499999999998,238.425,227.63000000000005,239.53000000000003,168.20499999999998,145.105,59.295,17.33,19.029999999999998,36.82,32.81999999999999,24.180000000000003,63.91,3.43,14.26,60.96,100.03,1.6900000000000002,432.3,417.94000000000005,392.55000000000007,405.54,352.18,344.46,269.47999999999996,188.59,158.2,127.76000000000002,20.91611111111111,21.560555555555556,22.86235294117647,24.226111111111113,23.24222222222222,25.765882352941176,19.08277777777778,17.432352941176468,10.400555555555556,3.5594444444444444
MOH1,2014,139.52999999999997,209.44,225.725,236.9,222.51500000000004,223.51500000000004,269.69000000000005,161.315,161.3,77.55000000000001,56.839999999999996,83.94,51.160000000000004,63.09,10.5,63.99,64.96000000000001,90.58,122.72000000000001,86.02999999999999,373.94000000000005,304.96,393.18,405.69999999999993,394.5199999999999,316.86000000000007,345.15,246.89999999999998,287.37,208.92000000000002,17.701176470588237,22.394117647058824,23.550588235294118,24.458823529411763,24.07176470588235,24.22375,27.62,19.211176470588235,18.67705882352941,12.847058823529412
MOH1,2015,146.20999999999998,129.67,211.29500000000002,212.95,223.36,239.60500000000002,204.04500000000002,204.35999999999999,185.33000000000004,149.76500000000004,96.53000000000002,89.99999999999999,93.68999999999998,118.73000000000002,114.38,56.75,22.490000000000002,7.89,37.85,0.36000000000000004,303.90000000000003,254.06,298.34,332.56,289.94000000000005,354.39,315,324.44,266.72,253.73000000000008,18.899375,17.96625,24.174666666666667,23.811875,25.172666666666668,25.750625,23.937333333333335,23.53125,22.598,18.5275
MOH1,2016,159.99499999999998,203.435,205.57,199.515,224.67999999999998,211.60999999999999,174.675,192.92000000000002,172.645,121.72999999999998,62.89,1.8900000000000003,153.65,78.56,19.01,103.77999999999999,46.260000000000005,77.79999999999998,41.13999999999999,48.99,301.65,402.7899999999999,303.38000000000005,283.42,335.32000000000005,275.55,244.60000000000002,256.39,261.53000000000003,210.58999999999997,21.542142857142856,26.275,26.14785714285714,25.447692307692307,26.914285714285715,25.249285714285715,23.751538461538463,24.00785714285714,22.097142857142856,18.19
MOH1,2017,142.72999999999996,208.24500000000003,211.115,227.22499999999997,245.535,206.15,182.18499999999997,175.825,207.195,134.32500000000002,77.66,17.509999999999998,136.35999999999999,39.080000000000005,57.67,63.16,66.49,15.129999999999999,9.67,88.19000000000001,355.39,428.65999999999997,394.72,382.56999999999994,390.2200000000001,312.94,323.7699999999999,316.58000000000004,263.24,200.33,19.088125,23.60625,23.670625,26.328666666666667,27.23,23.149375,22.36466666666667,21.21625,23.234375,17.26625
MOH1,2018,187.77,188.02999999999997,198.56,206.23500000000004,225.76999999999998,180.06,201.07999999999998,190.875,169.46,176.04500000000004,41.40999999999999,21.51,27.46,43.19000000000001,37.04,26.19,51.47,49.71,91.65000000000002,12.1,306.44,322.01,296.06,335.03000000000003,333.05999999999995,285.76,263.96,214.57999999999998,207.36999999999998,247.47,23.965714285714284,25.91923076923077,27.007692307692306,28.043846153846154,28.81142857142857,25.066923076923075,26.91076923076923,25.386923076923075,23.23,23.077857142857145
MOH1,2019,170.24,156.775,185.10999999999999,230.385,206.35999999999999,220.42499999999998,210.27999999999997,188.45,201.04499999999996,155.25000000000006,123.27999999999997,27.230000000000004,87.74,37.15,44.92,37.129999999999995,92.86999999999999,89.13,33.91,57.190000000000005,303.3400000000001,370.90000000000003,268.65,365.4,355.46000000000004,321.66999999999996,255.13,264.53,242.29000000000002,219.33000000000004,21.187333333333335,20.733999999999998,23.359285714285715,25.692,25.39857142857143,25.32,25.376428571428573,22.802,24.876428571428573,19.83866666666667
MOH1,2020,197.10500000000005,192.07999999999998,216.02000000000004,215.51,199.19,189.33500000000004,183.62,126.74500000000002,95.94,102.685,97.78,37.70000000000001,37.379999999999995,84.94999999999999,87.99000000000002,1.03,57.750000000000014,30.66,23.139999999999997,17.300000000000004,396.73999999999995,326.01,346.64,300.42999999999995,279.53999999999996,337.49000000000007,221.49000000000004,221.87000000000003,238.34000000000003,183.27,23.352666666666668,23.984285714285715,26.354285714285716,26.24142857142857,23.378,24.404285714285713,23.422857142857143,18.375,15.197857142857142,15.052666666666667
MOH1,2023,214.29499999999993,223.20499999999998,260.28499999999997,269.325,241.20499999999998,226.555,197.665,222.31999999999996,106.07999999999998,92.66,12.57,27.35,30.830000000000005,37.06,173.59,8.450000000000001,9.729999999999999,16.64,10.64,54.62,417.9799999999999,419.42999999999995,390.11,351.56,306.65,360.4,326.31000000000006,256.61,247.2,164.17999999999998,23.354705882352942,24.728823529411766,27.731176470588235,28.58529411764706,24.332941176470587,25.280625,21.78470588235294,23.283529411764707,14.318823529411764,11.706470588235295
MOH2,2014,169.64,230.695,273.88,239.13499999999996,286.92,287.61,206.055,177.365,87.96000000000002,56.21,59.42999999999999,92.49999999999999,53.18000000000001,52.93000000000001,68.19,43.86,112.77000000000001,124.92,86.40999999999998,11.129999999999997,433.8500000000001,335.21999999999997,467.04,457.37,417.50000000000006,401.57,303.41,304.6700000000001,225.05,230.45999999999998,18.0715,22.146315789473686,24.80894736842105,23.102631578947367,25.233,26.48315789473684,20.887894736842107,18.541052631578946,12.957894736842105,7.7085
MOH2,2015,137.225,127.71,211.29500000000002,199.18499999999997,221.25,226.94000000000003,215.64999999999998,174.035,202.085,156.94000000000003,110.54000000000002,74.33,93.68999999999998,118.73000000000002,98.45,59.52,34.959999999999994,8.46,35.010000000000005,3.32,292.28999999999996,248.16999999999996,298.34,311.11,293.95,346.37,302.34999999999997,300.44000000000005,279.05999999999995,260.26,18.225,18.465333333333334,24.174666666666667,23.77,25.087333333333333,25.895333333333333,24.784,21.987333333333332,24.045333333333332,19.971333333333334
MOH2,2022,172.24499999999998,194.085,254.64000000000001,250.135,261.55499999999995,262.51,230.76000000000002,226.05499999999998,144.885,106.62,59.65,86.85000000000001,12.620000000000001,35.459999999999994,56.309999999999995,71.30999999999999,9.450000000000001,24.64,6.51,41.33,321.62999999999994,377.18999999999994,457.24,391.06999999999994,363.70000000000005,369.54,333.7,323.86,298.22,247.56999999999996,20.19470588235294,21.738235294117647,26.735882352941175,28.08625,27.654705882352943,27.11529411764706,25.294375,23.860588235294117,17.430588235294117,13.236470588235294
MOH2,2023,184.95499999999998,201.80999999999997,210.2,243.26999999999995,270.325,237.09499999999997,225.12,189.06499999999994,202.305,128.265,47.38999999999999,23.740000000000002,13.78,18.520000000000003,48.64000000000001,174.31,8.46,5.699999999999999,16.26,15.05,352.22999999999996,387.16999999999996,402.28,367.85,346.18000000000006,290.28999999999996,355.33000000000004,324.45000000000005,253.07000000000002,243.25,20.692941176470587,23.405625,24.826875,27.601875,28.653529411764705,25.144375,25.205625,22.0125,22.81625,16.038823529411765
NCH1,2014,188.08499999999998,172.65,217.605,260.35,242.77,233.735,241.65999999999997,242.975,206.25,156.25,49.800000000000004,71.21000000000001,54.830000000000005,52.349999999999994,101.08,136.12,83.71000000000001,30.36,120.85999999999999,41.709999999999994,363.76000000000005,374.45000000000005,396.26,426.69000000000005,369.68,276.43000000000006,326.43000000000006,328.05,230.60999999999999,245.29999999999995,21.028235294117646,20.899375,23.645,26.098235294117647,25.641875,24.736874999999998,24.26823529411765,25.7125,22.65875,18.97470588235294
NCH1,2015,128.34,149.39,182.585,229.105,224.73999999999998,229.80499999999998,224.96,216.4,211.79000000000002,209.685,84.97,15.15,67.71000000000001,29.74,54.61000000000001,51.519999999999996,42.54000000000001,49.05,61.160000000000004,64.78,297.03999999999996,352.72,307.13,377.48999999999995,328.56999999999994,313.86,334.27,279.95,249.95999999999998,267.95,18.067333333333334,20.702142857142857,22.924285714285713,28.03214285714286,26.727857142857143,28.236428571428572,27.364285714285714,26.333571428571428,25.443571428571428,24.228666666666665
NCH1,2016,119.33000000000001,140.97500000000002,142.9,202.44500000000005,214.48499999999999,243.76000000000002,246.26500000000001,251.98999999999998,242.07999999999998,229.70999999999998,41.04,80.32999999999998,72.61999999999999,68,54.309999999999995,118.70999999999998,52.92,80.18999999999998,29.42,146.81,346.04999999999995,282.26,289.19,361.16,343.78000000000003,356.33000000000004,377.48,305.14,332.08,294.76,16.65875,19.286,19.513333333333332,23.701333333333334,24.708000000000002,27.156,27.817333333333334,27.599999999999998,27.526666666666667,24.61
NCH1,2017,124.97000000000001,182.265,182.535,216.49999999999997,223.17000000000002,229.26500000000004,208.22499999999997,228.01,193.71999999999997,177.00000000000003,55.49000000000001,53.90999999999999,55.57,82.46000000000001,58.230000000000004,47.47,50.540000000000006,87.97,108.37999999999998,39.6,318.93,309.6000000000001,321.34,301.71999999999997,330.87,328.36,299.34000000000003,275.84000000000003,256.48999999999995,259.76,18.478666666666665,23.059285714285714,23.349285714285713,25.58642857142857,26.458571428571428,27.269285714285715,25.124285714285715,26.747142857142858,23.709285714285713,21.724
NCH1,2018,190.835,196.91,205.955,230.99,210.79000000000002,220.98999999999995,226.16500000000002,211.40999999999997,225.70000000000002,207.38499999999996,71.25,82.04999999999998,36.9,49.01000000000001,34.230000000000004,192.65,100.84,62.57,30.77,253.43000000000004,292.20000000000005,300.08,319.78,340.20000000000005,333.94,255.03,286.03999999999996,308.88,291.13,196.16999999999996,22.587333333333333,23.99357142857143,25.207142857142856,27.952857142857145,26.32785714285714,25.837142857142858,26.272142857142857,25.24142857142857,26.42214285714286,24.559285714285714
NCH1,2019,191.62500000000003,221.86,215.20999999999998,227.91000000000003,247.04000000000002,232.30500000000006,233.71500000000003,221.325,204.715,215.1,5.800000000000002,106.57000000000001,30.969999999999995,32.51,85.84,62.589999999999996,69.89999999999999,109.86999999999999,18.46,4.749999999999999,393.64000000000004,320.04999999999995,367.90000000000003,334.68,370.05000000000007,351.27000000000004,285.58000000000004,262.28,284.45,246.70999999999998,23.476,25.415333333333333,25.015333333333334,28.327142857142857,28.429333333333332,26.624,27.485,24.902666666666665,23.466,24.668666666666667
NCH1,2020,104.75500000000001,99.13000000000002,152.93,183.885,172.38000000000002,207.27499999999998,216.83499999999998,217.615,207.66000000000003,217.10500000000002,62.59,30.5,107.15,47.440000000000005,105.95999999999997,44.17,31.369999999999997,114.76999999999998,101.30000000000001,52.03,278.84,300.65000000000003,238.11,279.32000000000005,271.89,302.76000000000005,335.88000000000005,280.34,255.19,249.92,17.47,16.819230769230767,21.77846153846154,24.16846153846154,23.31153846153846,26.46,28.093076923076925,27.45846153846154,26.026153846153846,25.419285714285714
NCH1,2021,129.455,128.88000000000002,193.34000000000003,229.08,225.675,238.935,241.35999999999999,246.945,234.605,221.13500000000005,18.009999999999998,13.979999999999999,118.3,99.72000000000001,73.53999999999999,71.72,152.82,75.07999999999998,14.849999999999998,53.160000000000004,371.85,377.63,303.94,337.26,379.63000000000005,338.85,309.6,325.03000000000003,347.5300000000001,270.79999999999995,17.486875,17.59,23.492,24.4175,24.548125,26.134666666666668,25.423125,26.791333333333334,25.0025,23.68875
NCH1,2022,159.58500000000004,156.39000000000001,213.89499999999998,213.51,223.44000000000003,244.73,241.47500000000002,237.14499999999998,233.32999999999998,226.10500000000002,16.03,39.39,53.68999999999999,23.57,21.18,117.42999999999999,52.769999999999996,59.709999999999994,50.820000000000014,46.919999999999995,346.24000000000007,321.46999999999997,335.95,329.63,358.20000000000005,289.77000000000004,307.45000000000005,327.74999999999994,283.07,257.78,20.112000000000002,20.555333333333333,24.986666666666668,26.812857142857144,26.196666666666665,27.408666666666665,28.925,27.106,25.822666666666667,25.315333333333335
NCH1,2023,124.00500000000001,158.265,166.48499999999999,189.76500000000001,250.11499999999998,266.195,242.93500000000003,264.84499999999997,240.02999999999997,223.26999999999998,67.67999999999999,17.77,66.88000000000001,18.769999999999996,77.51000000000002,96.23999999999998,36.47,35.7,118.5,39.88,340.65,372.64,277.24,354.11,356.85999999999996,336.94,337.43,364.36999999999995,316.49999999999994,308.23,17.4425,19.761875,19.97,23.126,26.454375,27.63,27.353333333333335,28.586875,26.303124999999998,24.040625
NEH1,2014,159.515,168.61,212.69499999999994,186.485,221.36000000000004,215,218.305,111.345,118.60499999999998,69.38500000000002,33.529999999999994,117.01,92.56,25.64,6.289999999999999,50.11,142.05999999999997,63.019999999999996,71.08000000000001,27.82,366.0199999999999,376.04,347.41,400.45,400.2200000000001,314.03000000000003,286.74,257.11,234.61,216.91000000000003,19.38125,20.93375,23.645,22.075625,25.201875,23.86125,24.1125,16.24875,16.22625,11.7825
NEH1,2015,197.36499999999998,185.985,237.935,221.62500000000003,191.315,200.42999999999998,161.55,96.875,74.945,56.24000000000001,113.75000000000001,41.45000000000001,47.870000000000005,41.230000000000004,67.44,44.99,55.220000000000006,0.37,19.419999999999998,45.010000000000005,352.5,349.04,374.35,355.57000000000005,342.86999999999995,298.31,246.45000000000002,246.09999999999997,184.82,164.02,22.24058823529412,21.78875,25.71,24.37875,21.259411764705884,22.836875,19.80625,14.383125,11.861875,9.641764705882354
NEH1,2016,125.33,220.055,263.345,260.31500000000005,285.255,243.63,227.795,180.26500000000001,109.985,100.8,97.33000000000003,59.55,32.96,81.60000000000001,51.830000000000005,40.78000000000001,65.91000000000001,47.730000000000004,46.199999999999996,2.4699999999999998,402.28000000000003,500.66,465.56,401.25,415.9100000000001,368.89,312.12,294.93,236.02999999999997,205.31,15.574736842105263,21.895263157894735,25.528333333333332,24.243684210526315,26.286315789473683,24.177777777777777,21.911052631578947,19.713333333333335,13.706842105263158,13.32842105263158
NEH1,2019,145.28000000000003,196.51500000000001,256.00000000000006,249.60999999999996,246.335,205.68,238.47999999999996,147.12,49.955,9.450000000000001,150.42,79.29,68.06000000000002,59.78000000000001,65.9,72.88000000000001,20.500000000000004,99.25999999999999,23.92,2.6500000000000004,376.62999999999994,417.83000000000004,437.37,453.4400000000001,363.82000000000005,295.65,320.63000000000005,225.81000000000003,241.00000000000006,173.93,17.334736842105265,21.02722222222222,24.341666666666665,24.41777777777778,23.49388888888889,21.434444444444445,23.40833333333333,17.25722222222222,8.507777777777777,1.0347368421052634
NEH1,2020,127.67499999999998,227.935,239.63500000000008,255.51,226.895,242.61999999999995,214.43,134.85500000000005,129.01999999999998,28.440000000000005,89.7,37.9,65.18,35.95,73.31,21,25.41,25.149999999999995,3.74,7.5200000000000005,285.81,458.86,398.69,440.7,368.03000000000003,379.77,342.82000000000005,259.48,263.96,182.86999999999998,16.610555555555557,24.26764705882353,24.535882352941176,25.966470588235293,23.50470588235294,24.988235294117647,23.62235294117647,17.229411764705883,16.41941176470588,4.903333333333333
NEH1,2021,142.58999999999997,187.25,249.20999999999995,248.365,281.96500000000003,269.825,239.49500000000003,193.63999999999996,141.04999999999998,49.73499999999999,39.57000000000001,57.849999999999994,57.35,47.65,19.2,39.580000000000005,95.64999999999999,9.360000000000001,19.28,72.52000000000001,329.69999999999993,423.95,438.99,403.67,434.26000000000005,397.86999999999995,337.76,300.77,241.04,183.84000000000003,16.42736842105263,20.823333333333334,24.60222222222222,24.566111111111113,26.296315789473685,26.66888888888889,23.833333333333332,20.814444444444444,16.663888888888888,8.736315789473684
NEH1,2022,139.79999999999998,159.16999999999996,225.77999999999997,235.51999999999998,229.82500000000002,225.215,229.47000000000003,213.2,170.155,126.63,65.6,42.53,41.239999999999995,48.230000000000004,11.370000000000001,12.489999999999998,18.36,5.240000000000001,37.56999999999999,0.76,335.67999999999995,354.02,370.8100000000001,381.98,369.52000000000004,366.86,342.9699999999999,300.02000000000004,233.56,283.45,18.49375,20.581333333333333,26.418,25.848125,27.837333333333333,27.356666666666666,25.775625,25.684,21.691333333333333,16.48875
NEH1,2023,185.90000000000006,208.80499999999998,229.32000000000002,209.86999999999998,242.60999999999996,218.35500000000002,240.26,178.52499999999998,165.36,91.83,17.27,24.01,45.17,100.17999999999998,54.71,26.930000000000003,23.369999999999997,16.12,39.92999999999999,12.809999999999999,426.87999999999994,372.46,403.92999999999995,330.99,325.31,360.58,361.00000000000006,283.53000000000003,253.42000000000002,202.53000000000003,20.973529411764705,24.11875,26.26375,23.49875,26.633125,24.883125,27.451875,21.0075,20.056875,13.763125
NEH2,2014,170.17999999999998,162.965,211.93499999999997,216.35999999999996,249.42000000000002,227.70500000000007,147.805,176.77999999999997,76.42,83.24499999999999,43.07,121.04999999999998,75.29,22.609999999999996,59.660000000000004,62.60000000000001,32.41,21.339999999999996,19.360000000000003,2.23,418.84,398.96,480.29999999999995,419.53,435.53999999999996,370.34,303.46999999999997,320.7900000000001,251.40999999999997,220.55000000000007,19.04277777777778,19.84764705882353,22.323888888888888,23.93764705882353,25.116666666666667,23.609411764705882,18.14294117647059,19.232222222222223,11.828823529411766,10.851666666666667
NEH2,2015,100.87500000000003,102.78500000000001,195.925,245.01,262.14500000000004,258.045,224.45999999999998,225.35000000000002,147.385,115.47499999999998,42.8,63.970000000000006,103.98,26.700000000000003,43.13,58.13,27.5,12,45.779999999999994,21,362.75000000000006,381.49999999999994,409.06999999999994,487.61,461.7,422.05999999999995,385.10999999999996,341.45,220.02,255.49,13.708947368421052,14.095263157894736,20.973333333333333,23.82894736842105,25.04842105263158,25.41611111111111,22.53578947368421,23.560555555555556,17.05736842105263,14.16157894736842
NEH2,2018,108.955,162.71,195.26000000000002,163.42999999999998,215.20499999999996,168.11499999999998,190.48000000000002,158.89499999999995,153.81500000000003,151.03,104.7,39.66,56.620000000000005,70.80999999999999,62.18,36.72,33.32999999999999,23.89,39.940000000000005,14.979999999999999,298.79,369.04999999999995,338.84,332.35,403.0599999999999,331.46999999999997,320.14,272.7,229.76000000000002,265.84000000000003,16.804666666666666,22.265714285714285,24.911428571428573,22.369285714285713,25.354,22.125714285714285,24.052142857142858,21.687142857142856,20.725,19.947333333333333
NEH2,2019,123.06499999999998,162.30999999999995,236.16500000000002,245.22500000000002,245.755,204.95000000000005,220.625,118.37000000000003,55.21,10.374999999999998,157.74999999999997,71.51,122.88000000000001,46.19000000000001,74.67999999999999,68.77,16.639999999999997,26.95,3.369999999999999,9.149999999999999,394.36,438.16,473.06999999999994,458.69000000000005,379.75999999999993,350.49000000000007,346.15,272.69000000000005,244.09000000000003,157.90000000000003,15.522631578947369,19.16611111111111,23.592222222222222,24.286666666666665,23.579444444444444,21.375,22.273888888888887,15.417777777777777,7.714444444444444,0.1466666666666667
NEH2,2020,115.565,206.51999999999998,211.595,230.79999999999995,219.275,213.295,220.865,125.95500000000001,135.3,85.48000000000002,91.47000000000001,22.91,19.05,30.65,67.34,9.889999999999997,0.27,17.400000000000002,1.22,10,387.01,429.22999999999996,426.46000000000004,439.16999999999996,371.41999999999996,390.08000000000004,345.54999999999995,266.82,262.43999999999994,220.08000000000004,16.29705882352941,24.29625,24.435,25.9725,24.146875,24.64125,25.46625,17.07375,17.13875,11.565294117647058
NEH2,2021,118.31,155.17000000000002,203.375,205.27000000000004,205.80500000000004,237.51,207.01,202.055,156.34000000000003,133.95999999999998,69.67,36.63,12.48,41.31,47.14,11.94,52.769999999999996,48.519999999999996,4.790000000000001,38.78,294.15,399.39,379.04999999999995,414.80000000000007,368.46,359.4899999999999,323.75,308.53999999999996,270.11000000000007,247.44000000000003,16.58875,19.964375,25.320666666666668,23.74375,24.340666666666667,26.991875,24.63533333333333,23.030625,20.377333333333333,17.58625
NEH2,2022,107.11,153.53500000000003,216.46999999999997,202.32999999999998,234.125,211.47500000000002,194.075,209.35500000000005,175.94500000000002,128.04999999999998,21.85,41.73,6.76,51.63,25.19,23.86,8.7,5,31.730000000000004,5.78,330.94,359.84,423.36,368.51000000000005,411.82,335.9700000000001,321.23,333.67999999999995,264.35,239.98999999999995,16.565333333333335,20.602666666666668,27.001333333333335,25.98,29.035333333333334,25.745333333333335,25.862857142857145,25.991333333333333,22.342666666666666,17.622
NEH3,2014,171.505,171.49499999999998,227.60999999999996,236.085,257.89,235.435,147.625,158.59500000000003,105.69,44.870000000000005,49.68000000000001,128.42000000000002,69.96,22.1,43.65,68.3,22.720000000000006,29.029999999999998,1.86,1.49,440.46,430.87,503.4200000000001,443.72999999999996,457.37,365.24000000000007,321.28,317.73,246.14999999999998,199.27999999999997,18.525263157894738,19.831666666666667,22.6,24.788333333333334,24.41526315789474,23.490555555555556,17.541666666666668,17.432105263157894,13.492777777777778,4.3784210526315785
NEH3,2015,222.02,253.275,275.37500000000006,220.31500000000003,250.59,193.70500000000004,110.93499999999999,76.66499999999999,22.919999999999998,11.534999999999998,69.25999999999999,37.31,56.41,43.210000000000015,7.679999999999999,30.32,9.68,42.85,28.259999999999998,6.21,451.94,474.0300000000001,460.09,378.96,367.10999999999996,299.63,232.15,199.26999999999998,172.84999999999997,117.26,21.99578947368421,24.74684210526316,25.803684210526317,22.692222222222224,24.33684210526316,20.295263157894738,14.716666666666667,10.703157894736842,3.440526315789474,0.9278947368421052
NEH3,2017,120.68,239.55499999999998,228.86000000000004,277.05000000000007,199.075,226.34000000000003,203.77000000000004,113.06499999999997,84.68,15.795,67.58000000000003,2.44,30.349999999999994,33.239999999999995,100.35,42.61000000000001,12.190000000000001,127.38,3.8899999999999997,1.49,407.26,476.75,488.07,427.96000000000004,379.03000000000003,388.51,351.06000000000006,226.19000000000003,257.71000000000004,164.19000000000003,15.196842105263158,24.95777777777778,24.198888888888888,27.75611111111111,20.95388888888889,22.74,21.738333333333333,15.297777777777778,11.348333333333333,2.4433333333333334
